year,line,text,titulo,cap,art,tema
1987,21,"La institucionalización de las conquistas de la Revolución y la construcción de una nueva sociedad que elimine toda clase de explotación y logre la igualdad económica, política y social de los nicaragüenses y el respeto absoluto de los derechos humanos.",PREÁMBULO,NA,NA,PREÁMBULO
1987,22,"POR LA PATRIA, POR LA REVOLUCIÓN, POR LA UNIDAD DE LA NACIÓN Y POR LA PAZ.",PREÁMBULO,NA,NA,PREÁMBULO
1987,23,PROMULGAMOS LA SIGUIENTE,PREÁMBULO,NA,NA,PREÁMBULO
1987,24,CONSTITUCIÓN POLÍTICA DE LA REPÚBLICA DE NICARAGUA,PREÁMBULO,NA,NA,PREÁMBULO
1987,25,TITULO I,TITULO I,NA,NA,PRINCIPIOS FUNDAMENTALES
1987,26,PRINCIPIOS FUNDAMENTALES,TITULO I,NA,NA,PRINCIPIOS FUNDAMENTALES
1987,27,CAPITULO ÚNICO,TITULO I,CAPITULO ÚNICO,NA,PRINCIPIOS FUNDAMENTALES
1987,28,"Arto. 1.- La independencia, la soberanía y la autodeterminación nacional son derechos irrenunciables del pueblo y fundamentos de la nación nicaragüense. Toda injerencia extranjera en los asuntos internos de Nicaragua o cualquier intento de menoscabar esos derechos, atentan contra la vida del pueblo. Es derecho del pueblo y deber de todos los ciudadanos, preservar y defender con las armas en la mano si es preciso, la independencia de la patria, la soberanía y la autodeterminación nacional.",TITULO I,CAPITULO ÚNICO,1,PRINCIPIOS FUNDAMENTALES
1987,29,"Arto. 2.- La soberanía nacional reside en el pueblo, fuente de todo poder y forjador de su propio destino. El pueblo ejerce la democracia decidiendo y participando libremente en la construcción del sistema económico, político y social que más conviene a sus intereses. El poder lo ejerce el pueblo directamente y por medio de sus representantes libremente elegidos de acuerdo al sufragio universal, igual, directo, libre y secreto.",TITULO I,CAPITULO ÚNICO,2,PRINCIPIOS FUNDAMENTALES
1987,30,"Arto. 3.- La lucha por la paz y por el establecimiento de un orden internacional justo, son compromisos irrenunciables de la nación nicaragüense. Por ello nos oponemos a todas las formas de dominación y explotación colonialista e imperialista y somos solidarios con todos los pueblos que luchan contra la opresión y la discriminación.",TITULO I,CAPITULO ÚNICO,3,PRINCIPIOS FUNDAMENTALES
1987,31,"Arto. 4.- El pueblo nicaragüense ha constituido un nuevo Estado para promover sus intereses y garantizar sus conquistas sociales y políticas. El Estado es el principal instrumento del pueblo para eliminar toda forma de sumisión y explotación del ser humano, para impulsar el progreso material y espiritual de toda la nación y garantizar que prevalezcan los intereses y derechos de las mayorías.",TITULO I,CAPITULO ÚNICO,4,PRINCIPIOS FUNDAMENTALES
1987,32,"Arto. 5.- El Estado garantiza la existencia del pluralismo político, la economía mixta y el no alineamiento.",TITULO I,CAPITULO ÚNICO,5,PRINCIPIOS FUNDAMENTALES
1987,33,"El pluralismo político asegura la existencia y participación de todas las organizaciones políticas en los asuntos económicos, políticos y sociales del país, sin restricciones ideológicas, excepto aquellas que pretendan el retorno al pasado o propugnen por establecer un sistema político similar.",TITULO I,CAPITULO ÚNICO,5,PRINCIPIOS FUNDAMENTALES
1987,34,"La economía mixta asegura la existencia de distintas formas de propiedad: pública, privada, asociativa, cooperativa y comunitaria; todas deben estar en función de los intereses superiores de la nación y contribuir a la creación de riquezas para satisfacción de las necesidades del país y sus habitantes.",TITULO I,CAPITULO ÚNICO,5,PRINCIPIOS FUNDAMENTALES
1987,35,"Nicaragua fundamenta sus relaciones internacionales en el principio del no alineamiento, en la búsqueda de la paz y en el respeto a la soberanía de todas las naciones; por esto, se opone a cualquier forma de discriminación, es anticolonialista, antiimperialista, antirracista y rechaza toda subordinación de un Estado a otro Estado.",TITULO I,CAPITULO ÚNICO,5,PRINCIPIOS FUNDAMENTALES
1987,36,TITULO II,TITULO II,CAPITULO ÚNICO,5,SOBRE EL ESTADO
1987,37,SOBRE EL ESTADO,TITULO II,CAPITULO ÚNICO,5,SOBRE EL ESTADO
1987,38,CAPITULO UNICO,TITULO II,CAPITULO UNICO,5,SOBRE EL ESTADO
1987,39,"Arto. 6.- Nicaragua es un Estado independiente, libre, soberano, unitario e indivisible.",TITULO II,CAPITULO UNICO,6,SOBRE EL ESTADO
1987,40,"Arto. 7.- Nicaragua es una república democrática, participativa y representativa. Son órganos de gobierno: El Poder Legislativo, el Poder Ejecutivo, el Poder Judicial y el Poder Electoral.",TITULO II,CAPITULO UNICO,7,SOBRE EL ESTADO
1987,41,Arto. 8.- El pueblo de Nicaragua es de naturaleza multiétnicas y parte integrante de la nación centroamericana.,TITULO II,CAPITULO UNICO,8,SOBRE EL ESTADO
1987,42,"Arto. 9.- Nicaragua defiende firmemente la unidad centroamericana, apoya y promueve todos los esfuerzos para lograr la integración política y económica y la cooperación en América Central, así como los esfuerzos por establecer y preservar la paz en la región.",TITULO II,CAPITULO UNICO,9,SOBRE EL ESTADO
1987,43,"Nicaragua aspira a la unidad de los pueblos de América Latina y el Caribe, inspirada en los ideales unitarios de Bolívar y Sandino.",TITULO II,CAPITULO UNICO,9,SOBRE EL ESTADO
1987,44,"En consecuencia, participará con los demás países centroamericanos y latinoamericanos en la creación o elección de los organismos necesarios para tales fines.",TITULO II,CAPITULO UNICO,9,SOBRE EL ESTADO
1987,45,Este principio se regulará por la legislación y los tratados respectivos.,TITULO II,CAPITULO UNICO,9,SOBRE EL ESTADO
1987,46,"Arto. 10.- El territorio nacional se localiza entre los océanos Atlántico y Pacífico y las repúblicas de Honduras y Costa Rica. Comprende las islas y cayos adyacentes, el suelo y el subsuelo, el mar territorial, las plataformas continentales, los zócalos submarinos, el espacio aéreo y la estratosfera.",TITULO II,CAPITULO UNICO,10,SOBRE EL ESTADO
1987,47,Los límites precisos del territorio nacional se fijan por leyes y tratados.,TITULO II,CAPITULO UNICO,10,SOBRE EL ESTADO
1987,48,Arto. 11.- El español es el idioma oficial del Estado. Las lenguas de las Comunidades de la Costa Atlántica de Nicaragua también tendrán uso oficial en los casos que establezca la ley.,TITULO II,CAPITULO UNICO,11,SOBRE EL ESTADO
1987,49,"Arto. 12.- La ciudad de Managua es la capital de la República y sede de los Poderes del Estado. En circunstancias extraordinarias, éstos se podrán establecer en otras partes del territorio nacional.",TITULO II,CAPITULO UNICO,12,SOBRE EL ESTADO
1987,50,"Arto. 13.- Los símbolos patrios son: el Himno Nacional, la Bandera y el Escudo establecidos por la ley que determina sus características y usos.",TITULO II,CAPITULO UNICO,13,SOBRE EL ESTADO
1987,51,Arto. 14.- El Estado no tiene religión oficial.,TITULO II,CAPITULO UNICO,14,SOBRE EL ESTADO
1987,52,TITULO III,TITULO III,CAPITULO UNICO,14,LA NACIONALIDAD NICARAGÜENSE
1987,53,LA NACIONALIDAD NICARAGÜENSE,TITULO III,CAPITULO UNICO,14,LA NACIONALIDAD NICARAGÜENSE
1987,54,CAPITULO UNICO,TITULO III,CAPITULO UNICO,14,LA NACIONALIDAD NICARAGÜENSE
1987,55,Arto. 15.- Los nicaragüenses son nacionales o nacionalizados.,TITULO III,CAPITULO UNICO,15,LA NACIONALIDAD NICARAGÜENSE
1987,56,Arto. 16.- Son nacionales:,TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,57,"1) Los nacidos en el territorio nacional. Se exceptúan los hijos de extranjeros en servicio diplomático, los de funcionarios extranjeros al servicio de organizaciones internacionales o los de enviados por sus gobiernos a desempeñar trabajos en Nicaragua, a menos que optaren por la nacionalidad nicaragüense.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,58,2) Los hijos de padre o madre nicaragüense.,TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,59,"3) Los nacidos en el extranjero de padre o madre que originalmente fueron nicaragüenses, siempre y cuando lo solicitaren después de alcanzar la mayoría de edad o emancipación.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,60,"4) Los infantes de padres desconocidos encontrados en territorio nicaragüense, sin perjuicio de que, conocida su filiación, surtan los efectos que proceden.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,61,"5) Los hijos de padres extranjeros nacidos a bordo de aeronaves y embarcaciones nicaragüenses, siempre que ellos lo solicitaren.",TITULO III,CAPITULO UNICO,16,LA NACIONALIDAD NICARAGÜENSE
1987,62,"Arto. 17.- Los centroamericanos de origen tienen derecho de optar a la nacionalidad nicaragüense, sin necesidad de renunciar a su nacionalidad y pueden solicitarla ante autoridad competente cuando residan en Nicaragua.",TITULO III,CAPITULO UNICO,17,LA NACIONALIDAD NICARAGÜENSE
1987,63,Arto. 18.- La Asamblea Nacional podrá declarar nacionales a extranjeros que se hayan distinguido por méritos extraordinarios al servicio de Nicaragua.,TITULO III,CAPITULO UNICO,18,LA NACIONALIDAD NICARAGÜENSE
1987,64,"Arto. 19.- Los extranjeros pueden ser nacionalizados, previa renuncia a su nacionalidad y mediante solicitud ante autoridad competente, cuando cumplieren los requisitos y condiciones que establezcan las leyes de la materia.",TITULO III,CAPITULO UNICO,19,LA NACIONALIDAD NICARAGÜENSE
1987,65,"Arto. 20.- Ningún nacional puede ser privado de su nacionalidad, excepto que adquiera voluntariamente otra; tampoco perderá su nacionalidad nicaragüense cuando adquiera la de otro país centroamericano o hubiera convenio de doble nacionalidad.",TITULO III,CAPITULO UNICO,20,LA NACIONALIDAD NICARAGÜENSE
1987,66,"Arto. 21.- La adquisición, pérdida y recuperación de la nacionalidad serán reguladas por las leyes.",TITULO III,CAPITULO UNICO,21,LA NACIONALIDAD NICARAGÜENSE
1987,67,Arto. 22.- En los casos de doble nacionalidad se procede conforme los tratados y el principio de reciprocidad.,TITULO III,CAPITULO UNICO,22,LA NACIONALIDAD NICARAGÜENSE
1987,68,TITULO IV,TITULO IV,CAPITULO UNICO,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,69,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE",TITULO IV,CAPITULO UNICO,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,70,CAPITULO I,TITULO IV,CAPITULO I,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,71,DERECHOS INDIVIDUALES,TITULO IV,CAPITULO I,22,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,72,Arto. 23.- El derecho a la vida es inviolable e inherente a la persona humana. En Nicaragua no hay pena de muerte.,TITULO IV,CAPITULO I,23,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,73,"Arto. 24.- Toda persona tiene deberes para con la familia, la comunidad, la patria y la humanidad.",TITULO IV,CAPITULO I,24,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,74,"Los derechos de cada persona están limitados por los derechos de los demás, por la seguridad de todos y por las justas exigencias del bien común.",TITULO IV,CAPITULO I,24,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,75,Arto. 25.- Toda persona tiene derecho:,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,76,1) A la libertad individual.,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,77,2) A su seguridad.,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,78,3) Al reconocimiento de su personalidad y capacidad jurídica.,TITULO IV,CAPITULO I,25,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,79,Arto. 26.- Toda persona tiene derecho:,TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,80,1) A su vida privada y a la de su familia.,TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,81,"2) A la inviolabilidad de su domicilio, su correspondencia y sus comunicaciones.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,82,3) Al respeto de su honra y reputación.,TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,83,"El domicilio sólo puede ser allanado por orden escrita de juez competente o de autoridad expresamente facultada para ello; para impedir la comisión de un delito y para evitar daños a las personas o bienes, de acuerdo al procedimiento que prescriba la ley.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,84,"La ley fija los casos y procedimientos para el examen de documentos privados, libros contables y sus anexos cuando sea indispensable para esclarecer asuntos sometidos al conocimiento de los tribunales de justicia o por motivos fiscales.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,85,"Las cartas, documentos y demás papeles privados sustraídos ilegalmente no producen efecto alguno en juicio o fuera de él.",TITULO IV,CAPITULO I,26,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,86,"Arto. 27.- Todas las personas son iguales ante la ley y tienen derecho a igual protección. No habrá discriminación por motivo de nacimiento, nacionalidad, credo político, raza, sexo, idioma, religión, opinión, origen, posición económica o condición social.",TITULO IV,CAPITULO I,27,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,87,"Los extranjeros tienen los mismos deberes y derechos que los nicaragüenses, con la excepción de los derechos políticos y los que establezcan las leyes; no pueden intervenir en los asuntos políticos del país.",TITULO IV,CAPITULO I,27,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,88,El Estado respeta y garantiza los derechos reconocidos en la presente Constitución a todas las personas que se encuentren en su territorio y estén sujetas a su jurisdicción.,TITULO IV,CAPITULO I,27,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,89,Arto. 28.- Los nicaragüenses que se encuentren temporalmente en el extranjero gozan del amparo y protección del Estado por medio de sus representaciones diplomáticas.,TITULO IV,CAPITULO I,28,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,90,"Arto. 29.- Toda persona tiene derecho a la libertad de conciencia, de pensamiento y de profesar o no una religión. Nadie puede ser objeto de medidas coercitivas que puedan menoscabar estos derechos ni a ser obligado a declarar su credo, ideología o creencia.",TITULO IV,CAPITULO I,29,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,91,"Arto. 30.- Los nicaragüenses tienen derecho a expresar libremente su pensamiento en público o en privado, individual o colectivamente, en forma oral, escrita o por cualquier otro medio.",TITULO IV,CAPITULO I,30,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,92,Arto. 31.- Los nicaragüenses tienen derecho a circular y fijar su residencia en cualquier parte del territorio nacional; a entrar y salir libremente del país.,TITULO IV,CAPITULO I,31,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,93,"Arto. 32.- Ninguna persona está obligada a hacer lo que la ley no mande, ni impedida de hacer lo que ella no prohíbe.",TITULO IV,CAPITULO I,32,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,94,"Arto. 33.- Nadie puede ser sometido a detención o prisión arbitraria, ni ser privado de su libertad, salvo por causas fijadas por la ley y con un arreglo a un procedimiento legal.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,95,En consecuencia:,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,96,"1) La detención sólo podrá efectuarse en virtud de mandamiento escrito de juez competente o de las autoridades que expresamente faculte la ley, salvo el caso de flagrante delito.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,97,2) Todo detenido tiene derecho:,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,98,"2.1. A ser informado sin demora, en idioma o lengua que comprenda y en forma detallada, de las causas de su detención y de la acusación formulada en su contra; a que se informe a su familia de su detención; y también a ser tratado con el respeto debido a la dignidad inherente al ser humano.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,99,2.2. A ser puesto ante autoridad expresamente facultada por la ley dentro del plazo máximo de setenta y dos horas.,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,100,"3) Una vez cumplida la pena impuesta, nadie continuará detenido después de dictarse la orden de excarcelación por la autoridad competente.",TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,101,4) Toda detención ilegal causa responsabilidad de parte de la autoridad respectiva.,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,102,5) Los organismos correspondientes procurarán que los procesados y los condenados guarden prisión en centros diferentes.,TITULO IV,CAPITULO I,33,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,103,"Arto. 34.- Todo procesado tiene derecho, en igualdad de condiciones, a las siguientes garantías mínimas:",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,104,1) A que se presuma su inocencia mientras no se pruebe su culpabilidad conforme a la ley.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,105,2) A ser juzgado sin dilaciones por tribunal competente establecido por la ley.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,106,"3) A no ser sustraído de juez competente, excepto los casos previstos en esta Constitución y las leyes.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,107,4) A que se garantice su intervención y defensa desde el inicio del proceso y a disponer de tiempo y medios adecuados para su defensa.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,108,"5) A que se le nombre defensor de oficio cuando en la primera intervención no hubiera designado defensor; o cuando no fuere habido, previo llamamiento por edicto.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,109,El procesado tiene derecho a comunicarse libre y privadamente con su defensor.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,110,6) A ser asistido gratuitamente por un intérprete si no comprende o no habla el idioma empleado por el tribunal.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,111,"7) A no ser obligado a declarar contra sí mismo ni contra su cónyuge o compañero en unión de hecho estable, o sus parientes dentro del cuarto grado de consanguinidad o segundo de afinidad, ni a confesarse culpable.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,112,"8) A que se le dicte sentencia absolutoria o condenatoria dentro de los términos legales, en cada una de las instancias correspondientes.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,113,9) A recurrir ante un tribunal superior a fin de que su caso sea revisado cuando hubiere sido condenado por cualquier delito; y a no ser procesado nuevamente por el delito por el cual fue condenado o absuelto mediante sentencia firme.,TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,114,"10) A no ser procesado ni condenado por acto u omisión que, al tiempo de cometerse, no esté previamente calificado en la ley de manera expresa e inequívoca como punible, ni sancionado con pena no prevista en la ley.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,115,"El proceso penal debe ser público, pero en casos de excepción la prensa y el público en general podrán ser excluidos por consideraciones de moral, orden público, o seguridad nacional.",TITULO IV,CAPITULO I,34,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,116,Arto. 35.- Los menores no pueden ser sujeto ni objeto de juzgamiento ni sometidos a procedimiento judicial alguno. Los menores transgresores no pueden ser conducidos a los centros de readaptación penal y serán atendidos en centros bajo la responsabilidad del organismo especializado. Una ley regulará esta materia.,TITULO IV,CAPITULO I,35,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,117,"Arto. 36.- Toda persona tiene derecho a que se respete su integridad física, psíquica y moral. Nadie será sometido a torturas, procedimientos, penas ni a tratos crueles, inhumanos o degradantes. La violación de este derecho constituye delito y será penado por la ley.",TITULO IV,CAPITULO I,36,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,118,"Arto. 37.- La pena no trascienden de la persona del condenado. No se impondrá pena o penas que, aisladamente o en conjunto, duren más de treinta años.",TITULO IV,CAPITULO I,37,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,119,"Arto. 38.- La ley no tiene efecto retroactivo, excepto en materia penal cuando favorezca al reo.",TITULO IV,CAPITULO I,38,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,120,"Arto. 39.- En Nicaragua, el sistema penitenciario es humanitario y tiene como objetivo fundamental la transformación del interno para reintegrarlo a la sociedad. Por medio del sistema progresivo promueve la unidad familiar, la salud, la superación educativa, cultural y la ocupación productiva con remuneración salarial para el interno. Las penas tienen un carácter reeducativo.",TITULO IV,CAPITULO I,39,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,121,Las mujeres condenadas guardarán prisión en centros penales distintos a los de los hombres y se procurara que los guardas sean del mismo sexo.,TITULO IV,CAPITULO I,39,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,122,"Arto. 40.- Nadie será sometido a servidumbre. La esclavitud y la trata de cualquier naturaleza, están prohibidas en todas sus formas.",TITULO IV,CAPITULO I,40,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,123,Arto. 41.- Nadie será detenido por deudas. Este principio no limita los mandatos de autoridad judicial competente por incumplimiento de deberes alimentarios. Es deber de cualquier ciudadano nacional o extranjero pagar lo que adeuda.,TITULO IV,CAPITULO I,41,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,124,"Arto. 42.- En Nicaragua se garantiza el derecho de asilo a los perseguidos por luchar en pro de la democracia, la paz, la justicia y los derechos humanos.",TITULO IV,CAPITULO I,42,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,125,"La ley determinará la condición de asilado o refugiado político, de acuerdo con los convenios internacionales ratificados por Nicaragua. En caso se acordara la expulsión de un asilado, nunca podrá enviársele al país donde fuese perseguido.",TITULO IV,CAPITULO I,42,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,126,"Arto. 43.- En Nicaragua no existe extradición por delitos políticos o comunes conexos con ellos, según calificación nicaragüense. La extradición por delitos comunes está regulada por la ley y los tratados internacionales.",TITULO IV,CAPITULO I,43,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,127,Los nicaragüenses no podrán ser objeto de extradición del territorio nacional.,TITULO IV,CAPITULO I,43,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
1987,128,Arto. 44.- Los nicaragüenses tienen derecho a la propiedad personal que le garantice los bienes necesarios y esenciales para su desarrollo integral.,TITULO IV,CAPITULO I,44,"DERECHOS, DEBERES Y GARANTÍAS DEL PUEBLO NICARAGÜENSE"
